"Time yrs","Temp"
168300,-11.851
168400,-11.863
168500,-11.899
168600,-11.966
168700,-12.059
168800,-12.189
168900,-12.366
169000,-12.495
169100,-12.624
169200,-12.769
169300,-12.874
169400,-12.964
169500,-13.043
169600,-13.14
169700,-13.21
169800,-13.286
169900,-13.38
170000,-13.416
170100,-13.439
170200,-13.489
170300,-13.497
170400,-13.524
170500,-13.558
170600,-13.599
170700,-13.632
170800,-13.691
170900,-13.756
171000,-13.768
171100,-13.774
171200,-13.773
171300,-13.774
171400,-13.788
171500,-13.797
171600,-13.82
171700,-13.847
171800,-13.863
171900,-13.887
172000,-13.882
172100,-13.858
172200,-13.854
172300,-13.859
172400,-13.828
172500,-13.812
172600,-13.785
172700,-13.732
172800,-13.658
172900,-13.581
173000,-13.472
173100,-13.343
173200,-13.233
173300,-13.101
173400,-12.972
173500,-12.829
173600,-12.665
173700,-12.521
173800,-12.37
173900,-12.242
174000,-12.099
174100,-11.927
174200,-11.762
174300,-11.609
174400,-11.418
174500,-11.262
174600,-11.095
174700,-10.955
174800,-10.838
174900,-10.743
175000,-10.695
175100,-10.65
175200,-10.611
175300,-10.588
175400,-10.599
175500,-10.582
175600,-10.583
175700,-10.599
175800,-10.614
175900,-10.611
176000,-10.645
176100,-10.692
176200,-10.77
176300,-10.849
176400,-10.951
176500,-11.053
176600,-11.167
176700,-11.277
176800,-11.395
176900,-11.501
177000,-11.661
177100,-11.766
177200,-11.866
177300,-11.941
177400,-11.976
177500,-11.969
177600,-11.911
177700,-11.836
177800,-11.739
177900,-11.574
178000,-11.518
178100,-11.471
178200,-11.442
178300,-11.432
178400,-11.418
178500,-11.421
178600,-11.391
178700,-11.359
178800,-11.332
178900,-11.28
179000,-11.318
179100,-11.316
179200,-11.361
179300,-11.378
179400,-11.419
179500,-11.446
179600,-11.535
179700,-11.573
179800,-11.637
179900,-11.674
180000,-11.788
180100,-11.901
180200,-11.999
180300,-12.039
180400,-12.045
180500,-12.016
180600,-11.953
180700,-11.835
180800,-11.688
180900,-11.418
181000,-11.251
181100,-11.093
181200,-10.939
181300,-10.802
181400,-10.661
181500,-10.527
181600,-10.407
181700,-10.25
181800,-10.087
181900,-9.9332
182000,-9.9334
182100,-9.9299
182200,-9.8922
182300,-9.8744
182400,-9.9068
182500,-9.8871
182600,-9.9383
182700,-10.019
182800,-10.111
182900,-10.114
183000,-10.255
183100,-10.363
183200,-10.401
183300,-10.417
183400,-10.406
183500,-10.357
183600,-10.265
183700,-10.142
183800,-9.9913
183900,-9.7683
184000,-9.6716
184100,-9.564
184200,-9.4725
184300,-9.3863
184400,-9.3324
184500,-9.2691
184600,-9.2289
184700,-9.1661
184800,-9.0929
184900,-8.9826
185000,-8.9758
185100,-8.9627
185200,-8.9871
185300,-9.0284
185400,-9.077
185500,-9.1808
185600,-9.2914
185700,-9.4247
185800,-9.5941
185900,-9.7333
186000,-9.9295
186100,-10.132
186200,-10.358
186300,-10.518
186400,-10.637
186500,-10.733
186600,-10.736
186700,-10.692
186800,-10.632
186900,-10.497
187000,-10.385
187100,-10.278
187200,-10.23
187300,-10.189
187400,-10.208
187500,-10.271
187600,-10.405
187700,-10.541
187800,-10.704
187900,-10.853
188000,-11.021
188100,-11.174
188200,-11.311
188300,-11.459
188400,-11.6
188500,-11.739
188600,-11.899
188700,-12.082
188800,-12.307
188900,-12.561
189000,-12.801
189100,-13.044
189200,-13.295
189300,-13.495
189400,-13.685
189500,-13.802
189600,-13.879
189700,-13.86
189800,-13.77
189900,-13.608
190000,-13.349
190100,-13.075
190200,-12.817
190300,-12.634
190400,-12.482
190500,-12.384
190600,-12.361
190700,-12.401
190800,-12.47
190900,-12.582
191000,-12.615
191100,-12.662
191200,-12.682
191300,-12.665
191400,-12.62
191500,-12.549
191600,-12.439
191700,-12.328
191800,-12.22
191900,-12.126
192000,-11.911
192100,-11.705
192200,-11.522
192300,-11.353
192400,-11.192
192500,-11.049
192600,-10.919
192700,-10.813
192800,-10.701
192900,-10.594
193000,-10.367
193100,-10.096
193200,-9.8139
193300,-9.5211
193400,-9.2474
193500,-8.9963
193600,-8.8171
193700,-8.7164
193800,-8.6821
193900,-8.7513
194000,-8.8649
194100,-9.0046
194200,-9.1566
194300,-9.3051
194400,-9.4154
194500,-9.524
194600,-9.5827
194700,-9.5765
194800,-9.5536
194900,-9.4837
195000,-9.3453
195100,-9.2124
195200,-9.0827
195300,-8.9848
195400,-8.9249
195500,-8.9219
195600,-8.9729
195700,-9.087
195800,-9.2546
195900,-9.4565
196000,-9.6679
196100,-9.8516
196200,-10.005
196300,-10.135
196400,-10.194
196500,-10.206
196600,-10.139
196700,-10.024
196800,-9.8676
196900,-9.6738
197000,-9.4478
197100,-9.2242
197200,-9.0464
197300,-8.8679
197400,-8.7217
197500,-8.5729
197600,-8.4722
197700,-8.3825
197800,-8.2965
197900,-8.2499
198000,-8.1916
198100,-8.1353
198200,-8.0848
198300,-8.0515
198400,-7.9854
198500,-7.9386
198600,-7.8671
198700,-7.7903
198800,-7.7167
198900,-7.6254
199000,-7.54
199100,-7.4428
199200,-7.3335
199300,-7.2236
199400,-7.0893
199500,-6.9418
199600,-6.7546
199700,-6.561
199800,-6.3178
199900,-6.0608
200000,-5.7775
200100,-5.4801
200200,-5.1682
200300,-4.8905
200400,-4.6086
200500,-4.3399
200600,-4.0934
200700,-3.8806
200800,-3.672
200900,-3.489
201000,-3.3504
201100,-3.2367
201200,-3.1628
201300,-3.107
201400,-3.1028
201500,-3.1212
201600,-3.1698
201700,-3.2339
201800,-3.3212
201900,-3.3898
202000,-3.4972
202100,-3.579
202200,-3.6576
202300,-3.7268
202400,-3.7986
202500,-3.8585
202600,-3.9259
202700,-3.9969
202800,-4.0721
202900,-4.1537
203000,-4.2596
203100,-4.3672
203200,-4.4755
203300,-4.5978
203400,-4.6944
203500,-4.7788
203600,-4.8542
203700,-4.9041
203800,-4.9498
203900,-4.9642
204000,-4.9968
204100,-5.046
204200,-5.1132
204300,-5.2085
204400,-5.3422
204500,-5.5002
204600,-5.6893
204700,-5.91
204800,-6.1744
204900,-6.4495
205000,-6.7463
205100,-7.0381
205200,-7.3252
205300,-7.5882
205400,-7.8117
205500,-8.0253
205600,-8.1857
205700,-8.3192
205800,-8.4071
205900,-8.4649
206000,-8.5204
206100,-8.5539
206200,-8.5583
206300,-8.5516
206400,-8.5258
206500,-8.4683
206600,-8.406
206700,-8.3466
206800,-8.261
206900,-8.1699
207000,-8.0762
207100,-7.9844
207200,-7.9058
207300,-7.8337
207400,-7.7618
207500,-7.7097
207600,-7.654
207700,-7.6122
207800,-7.5706
207900,-7.5177
208000,-7.485
208100,-7.4413
208200,-7.4027
208300,-7.3736
208400,-7.342
208500,-7.3006
208600,-7.276
208700,-7.2342
208800,-7.1948
208900,-7.1472
209000,-7.0864
209100,-7.0307
209200,-6.9726
209300,-6.9093
209400,-6.8292
209500,-6.7433
209600,-6.6328
209700,-6.5179
209800,-6.3803
209900,-6.2334
210000,-6.0731
210100,-5.9189
210200,-5.749
210300,-5.5862
210400,-5.447
210500,-5.2995
210600,-5.1744
210700,-5.0689
210800,-4.9903
210900,-4.9097
211000,-4.8362
211100,-4.7661
211200,-4.6815
211300,-4.5994
211400,-4.5087
211500,-4.4263
211600,-4.352
211700,-4.3006
211800,-4.2742
211900,-4.2755
212000,-4.3089
212100,-4.3649
212200,-4.4532
212300,-4.5678
212400,-4.6824
212500,-4.8263
212600,-4.9659
212700,-5.1122
212800,-5.2555
212900,-5.3896
213000,-5.4912
213100,-5.5757
213200,-5.6566
213300,-5.7205
213400,-5.7782
213500,-5.8269
213600,-5.8672
213700,-5.911
213800,-5.9443
213900,-5.9786
214000,-5.9665
214100,-5.9237
214200,-5.8797
214300,-5.7996
214400,-5.6949
214500,-5.5515
214600,-5.3795
214700,-5.1606
214800,-4.8889
214900,-4.6149
215000,-4.3194
215100,-4.0645
215200,-3.8246
215300,-3.6387
215400,-3.4917
215500,-3.38
215600,-3.3145
215700,-3.2677
215800,-3.2638
215900,-3.2758
216000,-3.2808
216100,-3.262
216200,-3.2469
216300,-3.2531
216400,-3.2503
216500,-3.249
216600,-3.2531
216700,-3.2853
216800,-3.3374
216900,-3.4001
217000,-3.3962
217100,-3.4099
217200,-3.4432
217300,-3.4793
217400,-3.4765
217500,-3.4746
217600,-3.463
217700,-3.4459
217800,-3.4303
217900,-3.4085
218000,-3.3673
218100,-3.3088
218200,-3.294
218300,-3.2735
218400,-3.3032
218500,-3.3566
218600,-3.4916
218700,-3.6474
218800,-3.8537
218900,-4.1556
219000,-4.458
219100,-4.7774
219200,-5.0934
219300,-5.4093
219400,-5.7242
219500,-5.9789
219600,-6.2402
219700,-6.4658
219800,-6.6833
219900,-6.8906
220000,-7.0834
220100,-7.2901
220200,-7.4714
220300,-7.6196
220400,-7.7259
220500,-7.8556
220600,-7.9568
220700,-8.0413
220800,-8.1029
220900,-8.1569
221000,-8.2619
221100,-8.3548
221200,-8.447
221300,-8.5654
221400,-8.6845
221500,-8.7628
221600,-8.8196
221700,-8.9221
221800,-9.0398
221900,-9.1504
222000,-9.3973
222100,-9.618
222200,-9.8547
222300,-10.068
222400,-10.295
222500,-10.488
222600,-10.645
222700,-10.78
222800,-10.863
222900,-10.914
223000,-11.043
223100,-11.154
223200,-11.246
223300,-11.33
223400,-11.375
223500,-11.403
223600,-11.433
223700,-11.424
223800,-11.42
223900,-11.372
224000,-11.421
224100,-11.518
224200,-11.563
224300,-11.596
224400,-11.632
224500,-11.639
224600,-11.62
224700,-11.571
224800,-11.479
224900,-11.283
225000,-11.195
225100,-11.113
225200,-10.988
225300,-10.873
225400,-10.759
225500,-10.623
225600,-10.481
225700,-10.361
225800,-10.252
225900,-10.068
226000,-10.059
226100,-10.041
226200,-10.005
226300,-9.9691
226400,-9.9446
226500,-9.8838
226600,-9.7586
226700,-9.5818
226800,-9.3475
226900,-9.056
227000,-8.8932
227100,-8.7149
227200,-8.5677
227300,-8.4268
227400,-8.3124
227500,-8.2028
227600,-8.1415
227700,-8.1204
227800,-8.1184
227900,-8.0424
228000,-8.0996
228100,-8.1147
228200,-8.1351
228300,-8.0972
228400,-8.0463
228500,-7.9748
228600,-7.8752
228700,-7.7392
228800,-7.6058
228900,-7.4184
229000,-7.368
229100,-7.3299
229200,-7.3066
229300,-7.2781
229400,-7.2721
229500,-7.3043
229600,-7.3115
229700,-7.3094
229800,-7.3114
229900,-7.3101
230000,-7.3639
230100,-7.4014
230200,-7.4636
230300,-7.5387
230400,-7.6477
230500,-7.7687
230600,-7.9313
230700,-8.1119
230800,-8.3462
230900,-8.5808
231000,-8.9035
231100,-9.2498
231200,-9.5988
231300,-9.9032
231400,-10.203
231500,-10.438
231600,-10.633
231700,-10.783
231800,-10.865
231900,-10.9
232000,-10.883
232100,-10.857
232200,-10.844
232300,-10.826
232400,-10.819
232500,-10.82
232600,-10.835
232700,-10.806
232800,-10.797
232900,-10.792
233000,-10.753
233100,-10.697
233200,-10.629
233300,-10.573
233400,-10.526
233500,-10.503
233600,-10.506
233700,-10.502
233800,-10.532
233900,-10.552
234000,-10.45
234100,-10.339
234200,-10.245
234300,-10.156
234400,-10.071
234500,-9.9585
234600,-9.8488
234700,-9.7261
234800,-9.5769
234900,-9.4273
235000,-9.1822
235100,-8.9807
235200,-8.7943
235300,-8.629
235400,-8.4717
235500,-8.3365
235600,-8.2236
235700,-8.132
235800,-8.0389
235900,-7.9766
236000,-7.8511
236100,-7.7172
236200,-7.5548
236300,-7.3872
236400,-7.2117
236500,-7.0129
236600,-6.8147
236700,-6.6223
236800,-6.4244
236900,-6.251
237000,-6.0566
237100,-5.8641
237200,-5.6724
237300,-5.4684
237400,-5.2575
237500,-5.0414
237600,-4.8126
237700,-4.5819
237800,-4.3423
237900,-4.0977
238000,-3.8438
238100,-3.625
238200,-3.4134
238300,-3.2302
238400,-3.09
238500,-2.9888
238600,-2.9225
238700,-2.8891
238800,-2.8899
238900,-2.9057
239000,-2.9202
239100,-2.9304
239200,-2.9286
239300,-2.9172
239400,-2.8747
239500,-2.8379
239600,-2.7666
239700,-2.6816
239800,-2.5904
239900,-2.4949
240000,-2.3828
240100,-2.2804
240200,-2.1884
240300,-2.0974
240400,-2.0145
240500,-1.962
240600,-1.908
240700,-1.8449
240800,-1.8185
240900,-1.7768
241000,-1.7135
241100,-1.6723
241200,-1.6771
241300,-1.6659
241400,-1.7043
241500,-1.7752
241600,-1.8993
241700,-2.0718
241800,-2.2908
241900,-2.553
242000,-2.7889
242100,-3.0249
242200,-3.253
242300,-3.5106
242400,-3.7176
242500,-3.9046
242600,-4.0625
242700,-4.2308
242800,-4.3532
242900,-4.4996
243000,-4.5817
243100,-4.6661
243200,-4.7331
243300,-4.8589
243400,-4.9634
243500,-5.0647
243600,-5.2127
243700,-5.3277
243800,-5.5115
243900,-5.6854
244000,-5.8698
244100,-6.0523
244200,-6.2367
244300,-6.4054
244400,-6.5334
244500,-6.6901
244600,-6.7884
244700,-6.9015
244800,-7.0235
244900,-7.1423
245000,-7.2802
245100,-7.4553
245200,-7.6314
245300,-7.8282
245400,-8.0308
245500,-8.2268
245600,-8.4256
245700,-8.6105
245800,-8.7966
245900,-8.9731
246000,-9.1725
246100,-9.351
246200,-9.5064
246300,-9.6641
246400,-9.7854
246500,-9.9179
246600,-10.03
246700,-10.151
246800,-10.238
246900,-10.334
247000,-10.449
247100,-10.56
247200,-10.662
247300,-10.768
247400,-10.861
247500,-10.912
247600,-10.966
247700,-10.973
247800,-10.971
247900,-10.913
248000,-10.84
248100,-10.801
248200,-10.762
248300,-10.733
248400,-10.717
248500,-10.694
248600,-10.674
248700,-10.642
248800,-10.635
248900,-10.611
249000,-10.608
249100,-10.634
249200,-10.632
249300,-10.628
249400,-10.596
249500,-10.539
249600,-10.507
249700,-10.49
249800,-10.474
249900,-10.451
250000,-10.507
250100,-10.562
250200,-10.639
250300,-10.725
250400,-10.812
250500,-10.872
250600,-10.945
250700,-11.015
250800,-11.086
250900,-11.149
251000,-11.256
251100,-11.361
251200,-11.493
251300,-11.668
251400,-11.828
251500,-12.021
251600,-12.243
251700,-12.475
251800,-12.696
251900,-12.905
252000,-13.148
252100,-13.36
252200,-13.535
252300,-13.681
252400,-13.754
252500,-13.78
252600,-13.736
252700,-13.682
252800,-13.577
252900,-13.456
253000,-13.346
253100,-13.259
253200,-13.148
253300,-13.086
253400,-13.045
253500,-13.017
253600,-12.99
253700,-12.97
253800,-12.92
253900,-12.835
254000,-12.735
254100,-12.627
254200,-12.5
254300,-12.382
254400,-12.264
254500,-12.179
254600,-12.112
254700,-12.086
254800,-12.101
254900,-12.138
255000,-12.194
255100,-12.243
255200,-12.29
255300,-12.325
255400,-12.33
255500,-12.302
255600,-12.233
255700,-12.126
255800,-11.991
255900,-11.806
256000,-11.619
256100,-11.409
256200,-11.223
256300,-11.048
256400,-10.895
256500,-10.824
256600,-10.778
256700,-10.792
256800,-10.842
256900,-10.953
257000,-11.08
257100,-11.232
257200,-11.38
257300,-11.531
257400,-11.686
257500,-11.806
257600,-11.94
257700,-12.048
257800,-12.152
257900,-12.245
258000,-12.306
258100,-12.357
258200,-12.419
258300,-12.499
258400,-12.587
258500,-12.66
258600,-12.724
258700,-12.794
258800,-12.85
258900,-12.893
259000,-12.905
259100,-12.901
259200,-12.896
259300,-12.891
259400,-12.881
259500,-12.848
259600,-12.801
259700,-12.794
259800,-12.763
259900,-12.761
260000,-12.75
260100,-12.747
260200,-12.76
260300,-12.788
260400,-12.797
260500,-12.823
260600,-12.82
260700,-12.822
260800,-12.81
260900,-12.801
261000,-12.792
261100,-12.757
261200,-12.722
261300,-12.683
261400,-12.651
261500,-12.624
261600,-12.576
261700,-12.547
261800,-12.527
261900,-12.52
262000,-12.486
262100,-12.439
262200,-12.388
262300,-12.357
262400,-12.308
262500,-12.247
262600,-12.15
262700,-12.055
262800,-11.969
262900,-11.868
263000,-11.768
263100,-11.659
263200,-11.591
263300,-11.537
263400,-11.531
263500,-11.586
263600,-11.64
263700,-11.726
263800,-11.811
263900,-11.869
264000,-11.93
264100,-11.976
264200,-12.031
264300,-12.066
264400,-12.147
264500,-12.175
264600,-12.189
264700,-12.198
264800,-12.21
264900,-12.207
265000,-12.256
265100,-12.301
265200,-12.333
265300,-12.347
265400,-12.35
265500,-12.302
265600,-12.237
265700,-12.127
265800,-11.999
265900,-11.825
266000,-11.642
266100,-11.469
266200,-11.32
266300,-11.212
266400,-11.141
266500,-11.125
266600,-11.177
266700,-11.277
266800,-11.384
266900,-11.496
267000,-11.634
267100,-11.77
267200,-11.901
267300,-12.02
267400,-12.11
267500,-12.2
267600,-12.266
267700,-12.296
267800,-12.316
267900,-12.295
268000,-12.292
268100,-12.28
268200,-12.277
268300,-12.255
268400,-12.21
268500,-12.153
268600,-12.089
268700,-12.024
268800,-11.932
268900,-11.828
269000,-11.714
269100,-11.576
269200,-11.437
269300,-11.321
269400,-11.231
269500,-11.16
269600,-11.128
269700,-11.12
269800,-11.166
269900,-11.248
270000,-11.369
270100,-11.516
270200,-11.67
270300,-11.814
270400,-11.952
270500,-12.087
270600,-12.183
270700,-12.236
270800,-12.274
270900,-12.296
271000,-12.33
271100,-12.385
271200,-12.441
271300,-12.515
271400,-12.572
271500,-12.632
271600,-12.689
271700,-12.732
271800,-12.746
271900,-12.746
272000,-12.736
272100,-12.714
272200,-12.665
272300,-12.621
272400,-12.547
272500,-12.465
272600,-12.391
272700,-12.324
272800,-12.246
272900,-12.151
273000,-12.083
273100,-12.005
273200,-11.917
273300,-11.835
273400,-11.719
273500,-11.634
273600,-11.512
273700,-11.374
273800,-11.195
273900,-11.02
274000,-10.912
274100,-10.825
274200,-10.766
274300,-10.71
274400,-10.691
274500,-10.698
274600,-10.734
274700,-10.779
274800,-10.858
274900,-10.949
275000,-11.093
275100,-11.215
275200,-11.339
275300,-11.415
275400,-11.487
275500,-11.528
275600,-11.552
275700,-11.558
275800,-11.557
275900,-11.54
276000,-11.529
276100,-11.494
276200,-11.43
276300,-11.373
276400,-11.321
276500,-11.242
276600,-11.157
276700,-11.071
276800,-10.998
276900,-10.898
277000,-10.835
277100,-10.788
277200,-10.738
277300,-10.706
277400,-10.658
277500,-10.656
277600,-10.681
277700,-10.697
277800,-10.749
277900,-10.821
278000,-10.921
278100,-11.048
278200,-11.156
278300,-11.281
278400,-11.42
278500,-11.56
278600,-11.68
278700,-11.783
278800,-11.901
278900,-11.976
279000,-12.047
279100,-12.09
279200,-12.108
279300,-12.106
279400,-12.084
279500,-12.025
279600,-11.962
279700,-11.877
279800,-11.778
279900,-11.668
280000,-11.538
280100,-11.403
280200,-11.292
280300,-11.194
280400,-11.096
280500,-10.987
280600,-10.91
280700,-10.847
280800,-10.792
280900,-10.742
281000,-10.665
281100,-10.607
281200,-10.566
281300,-10.558
281400,-10.56
281500,-10.575
281600,-10.628
281700,-10.677
281800,-10.756
281900,-10.844
282000,-10.908
282100,-10.969
282200,-11.015
282300,-11.054
282400,-11.05
282500,-11.048
282600,-11.002
282700,-10.939
282800,-10.823
282900,-10.672
283000,-10.432
283100,-10.165
283200,-9.9036
283300,-9.6399
283400,-9.3915
283500,-9.138
283600,-8.9116
283700,-8.7042
283800,-8.5133
283900,-8.3669
284000,-8.1799
284100,-7.9898
284200,-7.8251
284300,-7.6815
284400,-7.5562
284500,-7.4646
284600,-7.3807
284700,-7.3349
284800,-7.3079
284900,-7.3084
285000,-7.2745
285100,-7.2413
285200,-7.2223
285300,-7.2049
285400,-7.1946
285500,-7.1886
285600,-7.184
285700,-7.16
285800,-7.1562
285900,-7.1942
286000,-7.1639
286100,-7.1297
286200,-7.0983
286300,-7.0834
286400,-7.0683
286500,-7.0469
286600,-7.0383
286700,-7.049
286800,-7.0581
286900,-7.0948
287000,-7.0557
287100,-7.037
287200,-6.986
287300,-6.95
287400,-6.9039
287500,-6.8756
287600,-6.8739
287700,-6.8536
287800,-6.9103
287900,-6.9993
288000,-7.086
288100,-7.196
288200,-7.3452
288300,-7.5082
288400,-7.6685
288500,-7.851
288600,-8.0149
288700,-8.1932
288800,-8.3589
288900,-8.5133
289000,-8.6027
289100,-8.7154
289200,-8.8148
289300,-8.9018
289400,-8.988
289500,-9.0884
289600,-9.1805
289700,-9.2996
289800,-9.4321
289900,-9.5803
290000,-9.6988
290100,-9.7954
290200,-9.8962
290300,-9.9709
290400,-10.011
290500,-10.009
290600,-9.9903
290700,-9.9414
290800,-9.8549
290900,-9.766
291000,-9.6593
291100,-9.5578
291200,-9.459
291300,-9.413
291400,-9.395
291500,-9.4078
291600,-9.4905
291700,-9.5854
291800,-9.7305
291900,-9.8708
292000,-10.021
292100,-10.159
292200,-10.284
292300,-10.401
292400,-10.493
292500,-10.569
292600,-10.661
292700,-10.742
292800,-10.869
292900,-10.996
293000,-11.157
293100,-11.328
293200,-11.528
293300,-11.697
293400,-11.857
293500,-11.975
293600,-12.061
293700,-12.103
293800,-12.083
293900,-11.993
294000,-11.919
294100,-11.803
294200,-11.698
294300,-11.588
294400,-11.515
294500,-11.48
294600,-11.475
294700,-11.521
294800,-11.589
294900,-11.707
295000,-11.885
295100,-12.078
295200,-12.282
295300,-12.457
295400,-12.602
295500,-12.701
295600,-12.769
295700,-12.777
295800,-12.721
295900,-12.617
296000,-12.54
296100,-12.448
296200,-12.355
296300,-12.281
296400,-12.222
296500,-12.217
296600,-12.233
296700,-12.275
296800,-12.303
296900,-12.315
297000,-12.366
297100,-12.41
297200,-12.402
297300,-12.365
297400,-12.305
297500,-12.203
297600,-12.07
297700,-11.921
297800,-11.757
297900,-11.559
298000,-11.43
298100,-11.34
298200,-11.278
298300,-11.222
298400,-11.178
298500,-11.144
298600,-11.108
298700,-11.078
298800,-11.027
298900,-10.913
299000,-10.84
299100,-10.74
299200,-10.644
299300,-10.547
299400,-10.467
299500,-10.395
299600,-10.338
299700,-10.333
299800,-10.344
299900,-10.335
300000,-10.388
300100,-10.436
300200,-10.486
300300,-10.501
300400,-10.486
300500,-10.442
300600,-10.357
300700,-10.196
300800,-9.9989
300900,-9.7219
301000,-9.4581
301100,-9.1882
301200,-8.93
301300,-8.6932
301400,-8.4917
301500,-8.3561
301600,-8.2653
301700,-8.1977
301800,-8.1687
301900,-8.1606
302000,-8.2045
302100,-8.2334
302200,-8.2615
302300,-8.2446
302400,-8.2611
302500,-8.2556
302600,-8.246
302700,-8.2438
302800,-8.2843
302900,-8.3001
303000,-8.3338
303100,-8.3796
303200,-8.4363
303300,-8.4957
303400,-8.5619
303500,-8.6368
303600,-8.697
303700,-8.7615
303800,-8.8298
303900,-8.8821
304000,-8.8985
304100,-8.9129
304200,-8.9252
304300,-8.9361
304400,-8.9635
304500,-8.9967
304600,-9.0749
304700,-9.1602
304800,-9.2736
304900,-9.4118
305000,-9.5402
305100,-9.6771
305200,-9.7924
305300,-9.8837
305400,-9.9577
305500,-10.001
305600,-10.019
305700,-10.028
305800,-10.002
305900,-9.976
306000,-9.9377
306100,-9.8978
306200,-9.872
306300,-9.8768
306400,-9.9259
306500,-10.004
306600,-10.114
306700,-10.262
306800,-10.419
306900,-10.574
307000,-10.682
307100,-10.767
307200,-10.821
307300,-10.866
307400,-10.898
307500,-10.921
307600,-10.905
307700,-10.906
307800,-10.9
307900,-10.914
308000,-10.881
308100,-10.847
308200,-10.815
308300,-10.794
308400,-10.748
308500,-10.677
308600,-10.586
308700,-10.429
308800,-10.237
308900,-10.023
309000,-9.7387
309100,-9.452
309200,-9.1776
309300,-8.9206
309400,-8.7093
309500,-8.5415
309600,-8.4163
309700,-8.3631
309800,-8.3657
309900,-8.4272
310000,-8.4817
310100,-8.5479
310200,-8.6076
310300,-8.6588
310400,-8.6783
310500,-8.6596
310600,-8.6134
310700,-8.5404
310800,-8.4694
310900,-8.3944
311000,-8.2938
311100,-8.2069
311200,-8.1535
311300,-8.1115
311400,-8.1068
311500,-8.1249
311600,-8.1553
311700,-8.2196
311800,-8.289
311900,-8.3653
312000,-8.3953
312100,-8.4198
312200,-8.394
312300,-8.348
312400,-8.2513
312500,-8.1389
312600,-8.0184
312700,-7.8783
312800,-7.7517
312900,-7.6422
313000,-7.5734
313100,-7.4984
313200,-7.4285
313300,-7.3633
313400,-7.268
313500,-7.1781
313600,-7.0658
313700,-6.9361
313800,-6.7997
313900,-6.6659
314000,-6.5533
314100,-6.4613
314200,-6.39
314300,-6.3521
314400,-6.3499
314500,-6.4054
314600,-6.5177
314700,-6.6655
314800,-6.8394
314900,-7.0367
315000,-7.2455
315100,-7.408
315200,-7.549
315300,-7.6324
315400,-7.6884
315500,-7.6941
315600,-7.663
315700,-7.592
315800,-7.5104
315900,-7.3963
316000,-7.3252
316100,-7.235
316200,-7.1595
316300,-7.1065
316400,-7.0664
316500,-7.0308
316600,-6.9974
316700,-6.9715
316800,-6.943
316900,-6.9045
317000,-6.9302
317100,-6.9733
317200,-7.0682
317300,-7.1998
317400,-7.3772
317500,-7.6166
317600,-7.9065
317700,-8.2197
317800,-8.5623
317900,-8.9022
318000,-9.2489
318100,-9.5584
318200,-9.8212
318300,-10.014
318400,-10.14
318500,-10.196
318600,-10.181
318700,-10.089
318800,-9.9347
318900,-9.7414
319000,-9.5576
319100,-9.3742
319200,-9.2077
319300,-9.0699
319400,-8.9378
319500,-8.8418
319600,-8.7336
319700,-8.6434
319800,-8.5131
319900,-8.3739
320000,-8.2214
320100,-8.0371
320200,-7.8413
320300,-7.6377
320400,-7.4565
320500,-7.3035
320600,-7.1923
320700,-7.1348
320800,-7.1467
320900,-7.2081
321000,-7.3171
321100,-7.415
321200,-7.5078
321300,-7.5717
321400,-7.5747
321500,-7.5151
321600,-7.3938
321700,-7.1899
321800,-6.9251
321900,-6.6125
322000,-6.3071
322100,-6.0269
322200,-5.7996
322300,-5.6375
322400,-5.5552
322500,-5.5334
322600,-5.5879
322700,-5.6804
322800,-5.8111
322900,-5.9538
323000,-6.0786
323100,-6.1602
323200,-6.1977
323300,-6.1623
323400,-6.0786
323500,-5.9378
323600,-5.7585
323700,-5.5527
323800,-5.2954
323900,-5.0291
324000,-4.7383
324100,-4.4449
324200,-4.1517
324300,-3.849
324400,-3.5317
324500,-3.2212
324600,-2.9
324700,-2.5641
324800,-2.212
324900,-1.854
325000,-1.4887
325100,-1.1337
325200,-0.8041
325300,-0.5019
325400,-0.256
325500,-0.0795
325600,0.0249
325700,0.0537
325800,0.0075
325900,-0.1173
326000,-0.2859
326100,-0.4853
326200,-0.6816
326300,-0.8602
326400,-1.0124
326500,-1.1269
326600,-1.1878
326700,-1.1964
326800,-1.1603
326900,-1.0753
327000,-0.9713
327100,-0.8568
327200,-0.7376
327300,-0.6279
327400,-0.5383
327500,-0.468
327600,-0.4202
327700,-0.3757
327800,-0.3355
327900,-0.3097
328000,-0.2894
328100,-0.2441
328200,-0.1925
328300,-0.1082
328400,-0.0152
328500,0.1064
328600,0.2543
328700,0.4003
328800,0.5707
328900,0.7243
329000,0.8665
329100,1.0001
329200,1.0945
329300,1.1543
329400,1.182
329500,1.1735
329600,1.1396
329700,1.0565
329800,0.9537
329900,0.829
330000,0.7072
330100,0.5654
330200,0.405
330300,0.2455
330400,0.0764
330500,-0.0948
330600,-0.2735
330700,-0.4677
330800,-0.6485
330900,-0.8191
331000,-0.9771
331100,-1.1342
331200,-1.2756
331300,-1.3873
331400,-1.476
331500,-1.5235
331600,-1.5556
331700,-1.5349
331800,-1.4926
331900,-1.4034
332000,-1.2984
332100,-1.1756
332200,-1.0154
332300,-0.8739
332400,-0.7029
332500,-0.5718
332600,-0.4524
332700,-0.3191
332800,-0.2616
332900,-0.1996
333000,-0.1905
333100,-0.1776
333200,-0.1961
333300,-0.2038
333400,-0.2484
333500,-0.3217
